Species,Longitude,Latitude,log_rarefied_abundance,Ann_mean_temp,Mean_diurnal_range,temp_seasonality,Max_temp,Min_temp,temp_annual_range,Annual_precip,wettest_month,driest_month,Precip_seasonality
Campostoma_anomalum,-73.8571,42.7834,1.3802,8.5,11.7,961.5,28.4,-11.1,39.5,953,92,58,13
Campostoma_anomalum,-74.254,42.6787,0,7.8,11.8,945.1,27.5,-11.4,38.9,991,97,60,13
Campostoma_anomalum,-74.6029,42.8762,1.1461,7.7,11.8,952.9,27.7,-11.4,39.1,1029,100,61,13
Campostoma_anomalum,-74.6276,42.9679,0.4771,8.2,12.1,961.5,28.5,-11.2,39.7,1019,98,62,13
Campostoma_anomalum,-76.4758,39.8076,1.5563,11.4,11.2,874.6,29.3,-6.3,35.6,1064,105,68,12
Campostoma_anomalum,-76.6914,40.6634,0,10.1,11.7,892.9,29,-7.6,36.6,1054,107,67,14
Campostoma_anomalum,-77.2344,39.6789,0.9031,11.3,12.4,866.4,30,-6.5,36.5,1035,101,72,10
Campostoma_anomalum,-77.3775,39.3879,0,11.9,12.4,863.4,30.4,-6,36.4,965,93,64,12
Campostoma_anomalum,-77.5764,39.2551,1.3802,12.1,12.4,859.9,30.6,-5.7,36.3,985,97,66,12
Campostoma_anomalum,-78.6542,39.4475,0.9031,11.3,13.6,856.8,30.5,-7.1,37.6,890,91,55,16
Campostoma_anomalum,-78.6803,39.2176,1.2041,10.2,13.1,838.8,28.5,-8.1,36.6,930,95,58,16
Campostoma_anomalum,-78.9572,39.0117,0.301,11.4,14,825.7,30,-6.9,36.9,891,94,55,17
Campostoma_anomalum,-79.2364,40.719,1.7853,8.9,12.2,882.7,27.4,-9.4,36.8,1112,116,69,16
Campostoma_anomalum,-79.2392,38.336,0.301,10.3,13.1,793.5,27.8,-7.3,35.1,1004,101,66,13
Campostoma_anomalum,-79.3214,39.8204,1.7076,9.1,12.6,856.2,27.4,-9,36.4,1101,115,70,14
Campostoma_anomalum,-79.8612,40.5826,1.7076,9.8,12.4,878.5,28.5,-8.4,36.9,1001,104,60,16
Campostoma_anomalum,-79.9706,39.7592,1.6435,11,12.8,842.6,29.1,-6.8,35.9,1026,108,63,16
Campostoma_anomalum,-80.4567,37.6848,2.0128,10.8,13.6,790.3,28.3,-6.9,35.2,971,103,69,13
Campostoma_anomalum,-80.5567,37.0376,1.301,11.3,13.4,763.3,28.5,-5.7,34.2,1008,102,68,12
Campostoma_anomalum,-80.6429,38.4696,1.7853,10.5,13.3,799,27.7,-7.5,35.2,1306,147,87,15
Campostoma_anomalum,-80.7651,37.9737,0.6021,9.7,12.8,790.8,26.3,-8.2,34.5,1167,129,83,13
Campostoma_anomalum,-80.8606,37.3729,0.699,11.8,13.6,785.4,29.3,-5.8,35.1,926,102,63,14
Campostoma_anomalum,-80.8867,36.9396,2.0374,11.5,13.8,767.6,28.8,-5.9,34.7,982,101,65,14
Campostoma_anomalum,-80.9484,41.7553,0.9542,9,10.5,904.5,27.3,-8.8,36.1,1007,100,52,18
Campostoma_anomalum,-80.9873,37.6085,1.9731,11.5,13.1,794.6,28.7,-6.2,34.9,967,111,68,15
Campostoma_anomalum,-81.0234,38.2626,1.3424,11.5,13.3,805.5,28.8,-6.5,35.3,1161,130,77,15
Campostoma_anomalum,-81.0762,37.9557,0.4771,11.7,13.2,805.7,29,-6.2,35.2,1081,124,73,15
Campostoma_anomalum,-81.1109,37.4335,0.301,11.2,13,781.8,28.1,-6.3,34.4,970,108,69,14
Campostoma_anomalum,-81.4137,37.8251,0.699,10.9,12.7,793.6,27.7,-6.6,34.3,1154,130,80,14
Campostoma_anomalum,-81.4262,38.2209,1.959,12.5,12.9,820.3,29.7,-5.4,35.1,1124,128,74,15
Campostoma_anomalum,-81.5248,37.9668,0.699,11.7,12.9,808,28.9,-6,34.9,1176,132,80,14
Campostoma_anomalum,-81.6221,36.8073,1.0792,11.8,13.7,758.4,28.7,-5.4,34.1,1116,115,80,12
Campostoma_anomalum,-81.7462,36.8968,1.4314,12,13.7,766.1,29,-5.3,34.3,1106,115,80,12
Campostoma_anomalum,-81.7976,37.0379,1.3424,11.4,13.3,767.6,28.3,-5.8,34.1,1121,117,80,12
Campostoma_anomalum,-81.801,36.6673,1.5051,12.1,13.6,756.9,29,-5.1,34.1,1144,117,83,12
Campostoma_anomalum,-81.8068,37.9459,1.5798,11.9,13.1,817.8,29.3,-6,35.3,1186,133,79,15
Campostoma_anomalum,-81.8129,36.6415,1.2553,11.9,13.4,753.4,28.7,-5.2,33.9,1161,118,84,12
Campostoma_anomalum,-81.9223,36.8196,1.301,12.1,13.4,766.5,29,-5.1,34.1,1128,117,80,12
Campostoma_anomalum,-82.2712,36.3321,0.301,12.9,13.4,762.7,29.8,-4.3,34.1,1137,120,73,13
Campostoma_anomalum,-82.3235,36.7379,1.7853,12.3,12.9,768.9,29,-4.7,33.7,1131,119,73,12
Campostoma_anomalum,-82.4563,36.9293,1.5441,12,12.6,770.4,28.5,-5.1,33.6,1152,120,76,12
Campostoma_anomalum,-82.4574,36.1765,1.6628,12.8,13.6,751.8,29.4,-4.5,33.9,1144,124,71,14
Campostoma_anomalum,-82.5043,35.4221,1.0792,12.9,13.5,717,29.1,-4,33.1,1249,125,92,11
Campostoma_anomalum,-82.5448,35.5684,1,12.7,13.4,723,29.1,-4.2,33.3,1150,115,82,12
Campostoma_anomalum,-82.546,35.3871,1.301,13,13.5,717.4,29.2,-3.8,33,1293,129,96,11
Campostoma_anomalum,-82.5671,36.5098,1.6812,13.6,13.3,782.5,30.7,-3.6,34.3,1101,116,65,14
Campostoma_anomalum,-82.5971,35.5629,0.301,12.9,13.5,730,29.5,-4.1,33.6,1133,114,81,12
Campostoma_anomalum,-82.6029,36.2137,1.3802,13.2,13.6,765,30.1,-4.1,34.2,1111,121,67,15
Campostoma_anomalum,-82.6126,35.7943,1.2041,12.6,13.7,735.3,29.3,-4.4,33.7,1091,111,72,14
Campostoma_anomalum,-82.6212,35.7187,1.6721,12.6,13.6,731,29.2,-4.4,33.6,1096,111,74,13
Campostoma_anomalum,-82.634,35.6662,1.415,12.7,13.5,731.8,29.3,-4.3,33.6,1100,111,76,13
Campostoma_anomalum,-82.6412,35.2282,0.4771,12.6,13.4,704.4,28.4,-4,32.4,1694,168,125,8
Campostoma_anomalum,-82.6504,36.2059,1.0792,13.2,13.5,766.3,30.2,-4.1,34.3,1104,121,66,15
Campostoma_anomalum,-82.6957,35.7348,1.4914,12.5,13.6,729.9,29.1,-4.4,33.5,1092,111,71,14
Campostoma_anomalum,-82.699,35.2562,1.6628,12.9,13.8,700.1,28.8,-3.9,32.7,1605,159,117,8
Campostoma_anomalum,-82.7429,36.127,1.4624,13.2,13.5,767.4,30.2,-4.1,34.3,1096,121,66,15
Campostoma_anomalum,-82.7615,35.9201,0.4771,12.7,13.5,746.7,29.6,-4.4,34,1096,118,67,15
Campostoma_anomalum,-82.7877,36.322,1.7709,13.5,13.5,778.9,30.6,-3.8,34.4,1105,118,64,14
Campostoma_anomalum,-82.8243,35.1423,0.7782,13,13.7,700.8,28.9,-3.8,32.7,1819,182,134,8
Campostoma_anomalum,-82.8363,35.8798,1.6021,13.2,13.5,751.8,30.1,-3.9,34,1101,120,67,16
Campostoma_anomalum,-82.9518,36.4262,1.415,13.2,13.4,781.9,30.4,-4,34.4,1142,116,65,14
Campostoma_anomalum,-83.0102,36.757,1.7853,12.6,13.3,789.1,29.9,-4.6,34.5,1207,121,70,13
Campostoma_anomalum,-83.0529,36.124,1.4472,13.5,13.6,774.5,30.7,-3.8,34.5,1124,119,64,15
Campostoma_anomalum,-83.1552,36.1984,1.716,13.6,13.7,782.8,30.9,-3.7,34.6,1140,118,64,15
Campostoma_anomalum,-83.1743,35.9607,0.301,13.6,13.7,767.1,30.8,-3.6,34.4,1150,120,64,15
Campostoma_anomalum,-83.1793,36.6206,1.5051,12.8,13.4,789.3,30.1,-4.5,34.6,1221,122,71,14
Campostoma_anomalum,-83.1824,35.8418,0.6021,13.7,13.7,758,30.6,-3.6,34.2,1172,123,66,15
Campostoma_anomalum,-83.3982,36.4251,1.0414,12.9,13.5,785.4,30.2,-4.4,34.6,1230,122,72,14
Campostoma_anomalum,-83.6055,36.5884,1.4472,12.9,13.6,791.8,30.4,-4.5,34.9,1278,127,77,13
Campostoma_anomalum,-83.8455,39.9473,1.6628,10.6,11.5,915.7,29.2,-7.9,37.1,966,104,54,21
Campostoma_anomalum,-83.8527,35.764,1.1761,14.3,12.9,770.9,30.9,-2.9,33.8,1281,134,74,15
Campostoma_anomalum,-83.9296,35.8176,1.3979,14.5,12.6,782.6,31.2,-2.7,33.9,1270,134,73,15
Campostoma_anomalum,-84.0513,39.059,1.6335,11.3,11.7,889.7,29.4,-7.1,36.5,1091,118,70,17
Campostoma_anomalum,-84.0761,42.1681,0,8.5,11,953,27.9,-9.7,37.6,837,91,43,21
Campostoma_anomalum,-84.1538,39.9262,1.5315,11.1,11,935.4,29.7,-7.2,36.9,953,101,57,19
Campostoma_anomalum,-84.2019,38.6623,2.2122,11.6,12.4,872,29.7,-7,36.7,1116,115,72,16
Campostoma_anomalum,-84.2661,40.9487,0.6021,9.7,11.5,963,29.2,-9.4,38.6,880,93,46,21
Campostoma_anomalum,-84.298,39.1714,1.301,11.6,12.2,897.2,30.2,-7.1,37.3,1066,114,67,16
Campostoma_anomalum,-84.298,39.9092,1.7924,11.6,12.2,897.2,30.2,-7.1,37.3,1066,114,67,16
Campostoma_anomalum,-84.558,35.9831,1.3802,13.4,13.2,786.4,30.4,-4.2,34.6,1392,147,84,15
Campostoma_anomalum,-84.6419,36.0792,1.7559,13,13,782.6,29.8,-4.5,34.3,1410,147,86,14
Campostoma_anomalum,-84.7763,35.8101,0.6021,13.4,13.3,779.8,30.4,-4.2,34.6,1434,153,87,15
Campostoma_anomalum,-84.793,36.0584,1.4624,12.7,12.5,773.9,29.2,-4.6,33.8,1440,150,87,14
Campostoma_anomalum,-84.7949,36.1229,1.7076,13.1,12.9,780.9,29.9,-4.4,34.3,1396,144,84,14
Campostoma_anomalum,-84.8727,36.137,1.6335,12.8,12.5,776,29.4,-4.6,34,1416,146,85,13
Campostoma_anomalum,-84.8808,35.7153,1.7482,13.9,13.3,777.8,30.8,-3.7,34.5,1415,153,85,16
Campostoma_anomalum,-84.9027,36.0728,1.0792,12.9,12.6,778.5,29.6,-4.3,33.9,1421,148,85,14
Campostoma_anomalum,-85.17,39.5498,1.3617,10.7,12.3,903.3,29.7,-8,37.7,1046,118,63,19
Campostoma_anomalum,-85.6739,35.8042,0.301,14.1,13.1,776.2,31.1,-3.3,34.4,1406,150,84,15
Campostoma_anomalum,-85.6955,39.2923,1.6335,11.5,11.9,908,30,-7.2,37.2,1057,119,66,18
Campostoma_anomalum,-85.8794,39.7278,1.699,10.9,11.5,942.6,29.7,-8.1,37.8,1033,116,60,20
Campostoma_anomalum,-86.1967,39.6667,2.1644,11.3,11.4,937.2,29.9,-7.7,37.6,1017,114,60,19
Campostoma_anomalum,-86.3653,38.6364,1.6232,11.9,12.7,877.1,30.4,-6.4,36.8,1150,121,72,17
Campostoma_anomalum,-86.9811,39.5517,1.415,11.3,11.9,934.2,30.2,-7.8,38,1070,121,60,21
Campostoma_anomalum,-87.55,41.4567,1.1139,9.7,10.9,991.4,29,-10.2,39.2,961,106,37,27
Campostoma_anomalum,-87.7239,40.63,0.301,10,11.4,989.1,29.3,-9.9,39.2,951,105,42,26
Campostoma_anomalum,-88.0276,41.6375,1.0414,9.6,11.2,1008.1,29.2,-10.6,39.8,932,103,35,29
Campostoma_anomalum,-88.0781,41.5025,2.1038,9.7,11.4,1010.1,29.2,-10.9,40.1,929,102,35,29
Campostoma_anomalum,-88.0962,41.4298,1.4314,9.6,11.4,1010.1,29.2,-11,40.2,936,103,36,29
Campostoma_anomalum,-88.2765,44.7525,0.4771,6.2,12.1,1058.8,27.5,-15.4,42.9,778,92,26,36
Campostoma_anomalum,-88.3495,41.6861,1.8751,9.3,11.6,1015.5,29.1,-11.3,40.4,927,105,35,30
Campostoma_anomalum,-88.3695,42.3853,1.0414,8.4,11.4,1024.4,28.7,-12.1,40.8,899,105,31,33
Campostoma_anomalum,-88.589,40.0309,0,11,11.8,985.5,30.3,-9,39.3,982,110,46,24
Campostoma_anomalum,-88.6526,41.705,1.2041,9,11.5,1027.1,28.9,-11.8,40.7,922,106,32,32
Campostoma_anomalum,-89.0751,40.7681,0.8451,10.4,11.8,1008.7,30.1,-10,40.1,930,102,39,27
Campostoma_anomalum,-89.8354,41.0184,1.1461,9.9,11.7,1025.6,29.6,-11.2,40.8,923,104,32,31
Campostoma_anomalum,-90.5349,41.7667,0.4771,9.6,10.8,1059.8,29.4,-11.6,41,876,109,27,37
Campostoma_anomalum,-90.8335,37.4417,0,13.2,14.4,879.9,32.6,-7.1,39.7,1123,112,62,17
Campostoma_anomalum,-92.0502,37.5584,0.4771,12.8,13.9,894.5,32,-7.7,39.7,1071,118,50,19
Campostoma_anomalum,-92.2127,35.9954,1.301,14.5,14.4,839.3,33.5,-5,38.5,1174,127,64,18
Campostoma_anomalum,-92.2182,42.4153,0,8.2,11.8,1091.6,28.9,-14.1,43,867,114,23,45
Campostoma_anomalum,-92.2474,46.0744,0,4.9,12.9,1149.6,27.3,-19.5,46.8,757,104,19,48
Campostoma_anomalum,-92.2988,42.2514,0.8451,8.4,11.9,1078,29.1,-13.7,42.8,868,115,24,45
Campostoma_anomalum,-92.721,42.9069,0.7782,7.9,11.6,1114.3,28.9,-14.7,43.6,845,119,20,50
Campostoma_anomalum,-92.7446,35.9834,1.2304,14.6,14.7,822.5,33.3,-5.1,38.4,1122,132,57,20
Campostoma_anomalum,-92.9252,37.6834,1.3222,13.3,13,900.8,32.3,-6.6,38.9,1065,124,43,25
Campostoma_anomalum,-92.9668,37.5945,2.1818,13.1,12.8,898,32,-6.7,38.7,1075,124,44,25
Campostoma_anomalum,-93.1516,42.3153,0.4771,8.3,12,1110,29.4,-14.3,43.7,846,123,21,49
Campostoma_anomalum,-93.3341,45.2083,0.4771,6.7,11.6,1156.1,28.5,-16.7,45.2,749,111,21,50
Campostoma_anomalum,-93.3566,36.454,1.6435,13.9,13.6,844.9,32.5,-5.4,37.9,1107,125,53,21
Campostoma_anomalum,-93.403,35.9445,1.9138,14.4,13.1,821.9,32.4,-4.2,36.6,1168,140,61,20
Campostoma_anomalum,-93.423,45.2911,0.301,6.5,11.9,1164,28.5,-17.3,45.8,750,112,21,50
Campostoma_anomalum,-93.5466,44.0272,1.4771,6.6,11.8,1166.1,28.3,-17.2,45.5,784,107,21,47
Campostoma_anomalum,-93.5941,44.7891,0.9031,6.7,12,1162.9,28.6,-17.3,45.9,741,108,18,52
Campostoma_anomalum,-93.6224,36.4278,0.699,14,13.5,840.8,32.5,-5.1,37.6,1110,128,50,22
Campostoma_anomalum,-93.9086,43.9966,0.301,6.9,11.8,1160.4,28.5,-16.8,45.3,761,109,19,51
Campostoma_anomalum,-94.0364,44.4855,0.9542,6.6,12,1166,28.5,-17.3,45.8,736,109,18,51
Campostoma_anomalum,-94.05,44.515,1.3979,6.6,12,1166.6,28.6,-17.3,45.9,734,109,18,51
Campostoma_anomalum,-94.0875,43.6105,0.301,7.4,11.5,1142.8,28.7,-15.6,44.3,767,115,18,54
Campostoma_anomalum,-94.2775,43.9961,0,7.2,11.7,1155.3,28.8,-16.1,44.9,743,109,19,52
Campostoma_anomalum,-94.435,44.2386,1.0414,6.9,11.8,1154,28.5,-16.5,45,724,108,18,52
Campostoma_anomalum,-94.5863,36.6306,1.9294,14.2,13.3,851,32.7,-5.2,37.9,1105,128,47,27
Campostoma_anomalum,-94.603,37.1556,0.9542,14.1,12.4,887.5,32.7,-4.9,37.6,1077,130,40,31
Campostoma_anomalum,-94.6963,35.9548,1.9912,15.2,12.9,835.2,33.3,-3.8,37.1,1145,141,52,26
Campostoma_anomalum,-94.7836,45.3772,0.4771,6.3,11.9,1203.4,28.8,-18.1,46.9,700,111,19,51
Campostoma_anomalum,-94.7836,45.3772,0.699,6.3,11.9,1203.4,28.8,-18.1,46.9,700,111,19,51
Campostoma_anomalum,-94.9064,44.2758,0,6.8,12,1174.7,28.9,-16.9,45.8,680,99,16,51
Campostoma_anomalum,-94.9225,35.9223,2.0128,15.4,13.1,840.2,33.6,-3.6,37.2,1129,140,52,26
Campostoma_anomalum,-95.2392,44.84,1.415,6.4,11.9,1195.7,28.7,-17.7,46.4,638,96,19,50
Campostoma_anomalum,-95.7595,45.0425,1.5315,6.3,12.3,1186.6,28.6,-17.9,46.5,575,86,19,50
Campostoma_anomalum,-97.1795,33.3362,0,17.7,13,807.7,35.3,-1,36.3,939,134,45,33
Campostoma_anomalum,-97.2892,32.7515,1.1139,18.6,12.3,796.1,35.6,0.5,35.1,840,119,45,31
Campostoma_anomalum,-97.9281,29.5725,0.9542,20.3,12.9,663.4,35.6,3.8,31.8,817,107,41,32
Campostoma_anomalum,-98.0892,29.9947,1.1461,19.5,12.7,681.1,35,2.7,32.3,858,114,47,32
Campostoma_anomalum,-98.3836,29.8599,1.2041,19.5,12.8,672.9,34.8,2.9,31.9,845,108,46,31
Campostoma_anomalum,-98.4128,29.3572,1.2788,20.9,12.2,652.6,35.7,5.4,30.3,670,92,33,35
Campostoma_anomalum,-98.8128,29.3238,0,20.7,13.1,645.6,35.7,4.3,31.4,689,94,34,35
Campostoma_anomalum,-99.4934,29.4905,1.7482,20.3,13,660.4,35.1,3.3,31.8,625,84,29,37
Campostoma_anomalum,-99.7045,29.4891,1.7853,19.9,13.5,671.1,35,2.4,32.6,635,82,28,38
Campostoma_anomalum,-100.3712,41.0194,0.8451,9.4,15.2,1000.8,31.5,-12,43.5,527,93,9,66
Campostoma_anomalum,-104.8686,40.8986,1.2553,8,15.4,830.4,29.2,-10.2,39.4,371,64,9,59
Campostoma_oligolepis,-81.6221,36.8073,0.778151,11.8,13.7,758.4,28.7,-5.4,34.1,1116,115,80,12
Campostoma_oligolepis,-82.406,36.8787,1.462398,12.6,13,779.4,29.5,-4.6,34.1,1121,117,73,12
Campostoma_oligolepis,-82.5657,36.674,0.69897,12.8,12.9,779.4,29.7,-4.3,34,1126,118,69,13
Campostoma_oligolepis,-82.6504,36.2059,1.778151,13.2,13.5,766.3,30.2,-4.1,34.3,1104,121,66,15
Campostoma_oligolepis,-82.8471,36.472,0.477121,13.4,13.5,783.5,30.7,-3.8,34.5,1122,116,64,14
Campostoma_oligolepis,-83.3982,36.4251,0,12.9,13.5,785.4,30.2,-4.4,34.6,1230,122,72,14
Campostoma_oligolepis,-84.7183,36.1031,1.079181,13,12.9,782.5,29.8,-4.5,34.3,1406,146,85,14
Campostoma_oligolepis,-85.2802,34.5704,0.90309,15,13.8,765.3,31.9,-2.4,34.3,1398,161,84,17
Campostoma_oligolepis,-85.3469,34.4776,1.716003,15.1,13.8,759.4,31.9,-2.1,34,1389,162,82,18
Campostoma_oligolepis,-85.5091,34.2904,1.477121,15.4,13.7,752.2,32.1,-1.7,33.8,1393,163,78,19
Campostoma_oligolepis,-85.7439,34.4368,2.100371,15,13.4,754,31.5,-2.1,33.6,1432,164,78,18
Campostoma_oligolepis,-85.7816,33.8237,1.851258,15.8,13.6,743.7,32.2,-1.3,33.5,1394,164,77,19
Campostoma_oligolepis,-85.7858,33.7798,1.447158,15.8,13.6,742,32.2,-1.3,33.5,1397,165,77,19
Campostoma_oligolepis,-85.825,33.6154,2.060698,16.1,13.6,740,32.5,-0.9,33.4,1377,164,74,20
Campostoma_oligolepis,-85.8305,34.3343,1.80618,15.3,13.4,756,31.8,-1.9,33.7,1417,164,77,19
Campostoma_oligolepis,-85.8658,34.2684,2.012837,15.4,13.3,754.9,31.8,-1.8,33.6,1416,164,77,20
Campostoma_oligolepis,-85.9961,35.3354,0.60206,14.3,12.9,775.8,31,-3.1,34.1,1460,161,89,16
Campostoma_oligolepis,-86.1019,35.4856,1.361728,14.2,12.9,776,30.9,-3.2,34.1,1450,159,89,16
Campostoma_oligolepis,-86.1166,34.2984,1.770852,15.1,12.8,754.8,31.3,-2.1,33.4,1430,163,78,19
Campostoma_oligolepis,-86.1361,35.422,1.462398,14.2,12.9,778.2,31,-3.1,34.1,1457,160,89,16
Campostoma_oligolepis,-86.188,35.2879,1.623249,14.4,13.1,772.4,31.2,-2.9,34.1,1453,162,88,17
Campostoma_oligolepis,-86.255,32.4224,1.447158,18,12.5,701.1,33,2,31,1325,152,68,20
Campostoma_oligolepis,-86.2736,35.0915,1.662758,14.5,13.1,771.9,31.3,-2.8,34.1,1448,164,88,18
Campostoma_oligolepis,-86.3997,34.7093,1.875061,15.3,13.2,767.8,32.2,-1.9,34.1,1407,163,81,19
Campostoma_oligolepis,-86.4367,34.9109,0.69897,14.9,13.2,771.5,31.8,-2.5,34.3,1418,163,85,18
Campostoma_oligolepis,-86.4467,34.7493,1.113943,15.3,13.2,769.4,32,-2.1,34.1,1410,163,82,18
Campostoma_oligolepis,-86.4636,34.9609,0.845098,14.8,13.2,774.5,31.7,-2.7,34.4,1423,163,86,18
Campostoma_oligolepis,-86.4636,34.9609,0.90309,14.8,13.2,774.5,31.7,-2.7,34.4,1423,163,86,18
Campostoma_oligolepis,-86.4636,34.9609,1.30103,14.8,13.2,774.5,31.7,-2.7,34.4,1423,163,86,18
Campostoma_oligolepis,-86.4886,33.7937,1.986772,15.8,13.2,744.1,32,-1.3,33.3,1433,165,78,19
Campostoma_oligolepis,-86.5017,35.0118,1.892095,14.7,13.2,775.8,31.6,-2.9,34.5,1425,163,86,18
Campostoma_oligolepis,-86.5172,33.7932,1,15.9,13.2,745.8,32.2,-1.2,33.4,1430,165,77,19
Campostoma_oligolepis,-86.5625,33.5345,1.591065,16.4,13.2,734.6,32.5,-0.5,33,1419,164,77,19
Campostoma_oligolepis,-86.5692,34.9581,1.462398,14.8,13.2,773.2,31.6,-2.7,34.3,1419,163,86,18
Campostoma_oligolepis,-86.5714,34.8381,0.477121,15.1,13.1,773.1,31.8,-2.4,34.2,1419,164,85,18
Campostoma_oligolepis,-86.5842,34.9023,1.740363,14.9,13.1,776.1,31.7,-2.5,34.2,1419,163,86,18
Campostoma_oligolepis,-86.5958,35.5851,1.176091,14.6,13.3,791.3,31.9,-2.8,34.7,1353,149,83,16
Campostoma_oligolepis,-86.6028,33.6307,1.491362,16.1,13,739.4,32.2,-0.8,33,1426,164,77,19
Campostoma_oligolepis,-86.6231,35.2229,1.612784,14.7,13.4,782.9,31.8,-2.9,34.7,1396,158,85,17
Campostoma_oligolepis,-86.7,34.6973,1.60206,15.4,12.9,776,32,-2,34,1413,164,83,18
Campostoma_oligolepis,-86.743,33.6076,1.892095,16.4,12.7,741.2,32.4,-0.5,32.9,1407,159,76,18
Campostoma_oligolepis,-86.7486,34.9162,1,14.9,13.1,777.3,31.7,-2.6,34.3,1428,164,87,18
Campostoma_oligolepis,-86.7594,33.3448,0.477121,16.8,13.2,727.5,32.8,-0.2,33,1424,161,76,18
Campostoma_oligolepis,-86.7594,33.4807,2.0086,16.8,13.2,727.5,32.8,-0.2,33,1424,161,76,18
Campostoma_oligolepis,-86.7864,34.9018,1.963788,14.9,13.1,775.7,31.7,-2.6,34.3,1425,164,87,18
Campostoma_oligolepis,-86.7933,33.4612,1.954243,16.6,12.7,738.5,32.6,-0.3,32.9,1418,156,77,17
Campostoma_oligolepis,-86.8064,33.3134,0.778151,16.8,13.2,725.7,32.9,-0.2,33.1,1430,162,76,18
Campostoma_oligolepis,-86.8247,33.2384,1.176091,16.8,13.3,724.1,32.8,-0.2,33,1447,164,76,19
Campostoma_oligolepis,-86.8272,33.389,2.130334,16.6,12.9,731.9,32.7,-0.3,33,1430,159,77,17
Campostoma_oligolepis,-86.838,33.1048,1.462398,16.9,13.5,713.4,32.8,-0.1,32.9,1457,167,75,20
Campostoma_oligolepis,-86.8394,33.4437,2.149219,16.6,12.7,738.1,32.6,-0.4,33,1426,156,78,17
Campostoma_oligolepis,-86.8883,33.469,1.944483,16.6,12.9,738,32.7,-0.4,33.1,1425,158,78,17
Campostoma_oligolepis,-86.8897,34.7884,0.778151,15.2,13,775.6,31.9,-2.4,34.3,1426,165,86,18
Campostoma_oligolepis,-86.9292,33.3807,0.954243,16.5,13,733.8,32.6,-0.4,33,1452,162,79,18
Campostoma_oligolepis,-86.9536,34.6884,1.531479,15.4,13.1,775.6,32.1,-2.1,34.2,1416,164,85,18
Campostoma_oligolepis,-87.0192,33.3637,1.113943,16.6,13.2,728.5,32.7,-0.4,33.1,1466,165,79,18
Campostoma_oligolepis,-87.0731,34.7523,0,15.3,13.2,775,32.1,-2.2,34.3,1420,164,86,18
Campostoma_oligolepis,-87.2247,35.0329,1,14.9,13.3,776.6,31.9,-2.7,34.6,1415,161,87,18
Campostoma_oligolepis,-87.2831,34.5387,0.477121,15.6,13.2,770.6,32.4,-1.8,34.2,1432,163,85,18
Campostoma_oligolepis,-87.3434,34.5598,0.778151,15.6,13.2,771.6,32.3,-1.9,34.2,1433,163,85,18
Campostoma_oligolepis,-87.425,35.572,1.69897,14.2,14.4,789.8,31.8,-4.2,36,1393,149,85,17
Campostoma_oligolepis,-87.5297,34.5593,1.041393,15.5,13.4,772.6,32.3,-2,34.3,1418,161,82,19
Campostoma_oligolepis,-87.5361,35.1267,1.959041,14.8,13.7,772.3,31.9,-2.8,34.7,1411,158,83,18
Campostoma_oligolepis,-87.5931,35.1759,1.041393,14.6,13.7,777.7,31.8,-3.1,34.9,1429,158,84,18
Campostoma_oligolepis,-87.6034,35.7709,1.322219,14.3,14.7,799.1,32.1,-4.4,36.5,1367,144,81,17
Campostoma_oligolepis,-87.6348,44.5453,0,6.6,10.2,987.4,26,-12.9,38.9,768,89,30,30
Campostoma_oligolepis,-87.665,35.404,1.724276,14.3,14.2,780.9,31.7,-3.7,35.4,1431,153,84,17
Campostoma_oligolepis,-87.7234,36.2092,1.662758,14,13.7,823.9,31.7,-4.7,36.4,1354,143,80,15
Campostoma_oligolepis,-87.7439,34.684,1.568202,15.6,13.5,771.8,32.6,-1.8,34.4,1391,159,79,19
Campostoma_oligolepis,-87.7734,35.4304,1.462398,14.2,14.2,785.7,31.7,-3.8,35.5,1435,152,83,18
Campostoma_oligolepis,-87.8236,34.7534,1.491362,15.5,13.6,768.4,32.5,-1.9,34.4,1396,158,79,19
Campostoma_oligolepis,-90.8335,37.4417,0.954243,13.2,14.4,879.9,32.6,-7.1,39.7,1123,112,62,17
Campostoma_oligolepis,-91.014,36.9917,0.954243,13.1,15.2,885.1,32.9,-7.8,40.7,1162,119,66,17
Campostoma_oligolepis,-91.4585,37.1445,1.39794,13.4,14.4,877.5,32.7,-6.9,39.6,1102,116,54,19
Campostoma_oligolepis,-92.0502,37.5584,1.079181,12.8,13.9,894.5,32,-7.7,39.7,1071,118,50,19
Campostoma_oligolepis,-92.4807,35.9779,1.643453,14.4,14.1,836.2,33.1,-5.1,38.2,1162,131,60,20
Campostoma_oligolepis,-92.7446,35.9834,1.30103,14.6,14.7,822.5,33.3,-5.1,38.4,1122,132,57,20
Campostoma_oligolepis,-92.9252,37.6834,0,13.3,13,900.8,32.3,-6.6,38.9,1065,124,43,25
Campostoma_oligolepis,-93.1516,42.3153,0,8.3,12,1110,29.4,-14.3,43.7,846,123,21,49
Campostoma_oligolepis,-93.3566,36.454,0.954243,13.9,13.6,844.9,32.5,-5.4,37.9,1107,125,53,21
Campostoma_oligolepis,-93.403,35.9445,1.146128,14.4,13.1,821.9,32.4,-4.2,36.6,1168,140,61,20
Campostoma_oligolepis,-93.6224,36.4278,1.672098,14,13.5,840.8,32.5,-5.1,37.6,1110,128,50,22
